DATE,TTM_10
1962-02-27,0.0392552331673541
1962-02-28,0.0394799471477758
1962-03-01,0.0405033528883079
1962-03-02,0.0402992628160206
1962-03-05,0.0400494561826055
1962-03-06,0.0401927636238781
1962-03-07,0.040142903556345
1962-03-08,0.040057957808987
1962-03-09,0.0397425599776404
1962-03-12,0.039761918597278
1962-03-13,0.0394338511286747
1962-03-14,0.0396641979605894
1962-03-15,0.0398920673279932
1962-03-16,0.0400494019885071
1962-03-19,0.0399616655173054
1962-03-20,0.0396357053809264
1962-03-21,0.0389727902094714
1962-03-22,0.0391820400880043
1962-03-23,0.0393220623072186
1962-03-26,0.0393055231196626
1962-03-27,0.0392796888264786
1962-03-28,0.0392995765022106
1962-03-29,0.0395246240437053
1962-03-30,0.0393023530212691
1962-04-02,0.0390642873581362
1962-04-03,0.0388207381082899
1962-04-04,0.0385640297241399
1962-04-05,0.0390073310195163
1962-04-06,0.0389123140209007
1962-04-09,0.0390409528199962
1962-04-10,0.0388743746692894
1962-04-11,0.0391140568962514
1962-04-12,0.0391557595720937
1962-04-13,0.0391773529518276
1962-04-16,0.0389762682884471
1962-04-17,0.0387900183417627
1962-04-18,0.0389500439367494
1962-04-19,0.0389332389490351
1962-04-23,0.0391617044697985
1962-04-24,0.0391094579194409
1962-04-25,0.0391470471027693
1962-04-26,0.0392385830565074
1962-04-27,0.0384397204785105
1962-04-30,0.038015764204181
1962-05-01,0.0378829909998859
1962-05-02,0.0381865425136747
1962-05-03,0.0383162424583348
1962-05-04,0.0383886259144826
1962-05-07,0.0383703055944251
1962-05-08,0.0382178374266571
1962-05-09,0.0379157093592293
1962-05-10,0.0379989469951738
1962-05-11,0.0381897060722902
1962-05-14,0.0384091311075847
1962-05-15,0.0391811798729302
1962-05-16,0.0391289893164715
1962-05-17,0.0393649930868021
1962-05-18,0.0398194827712703
1962-05-21,0.0399721846221552
1962-05-22,0.0398107926777744
1962-05-23,0.039694203966731
1962-05-24,0.0394663780050413
1962-05-25,0.0393681167105644
1962-05-28,0.0393438598532998
1962-05-29,0.0395929112309465
1962-05-31,0.0396865170756231
1962-06-01,0.0395636486955282
1962-06-04,0.0395082600328973
1962-06-05,0.0397119553746577
1962-06-06,0.0396353516283618
1962-06-07,0.0394935285852345
1962-06-08,0.039466569536017
1962-06-11,0.0393623223179356
1962-06-12,0.0394394890087315
1962-06-13,0.0395645458227814
1962-06-14,0.0402487062535764
1962-06-15,0.0400899893728526
1962-06-18,0.040266388027846
1962-06-19,0.0404666807058274
1962-06-20,0.040341142482625
1962-06-21,0.0402094587424044
1962-06-22,0.0398798686558486
1962-06-25,0.0403023619175957
1962-06-26,0.0400852264838107
1962-06-27,0.0401536755059257
1962-06-28,0.0402695617418947
1962-06-29,0.0404250694563961
1962-07-02,0.0402284418593348
1962-07-03,0.0401102120055328
1962-07-05,0.0401496768073202
1962-07-06,0.0402542290917212
1962-07-09,0.0406113974534354
1962-07-10,0.0402218922559905
1962-07-11,0.0401898838287993
1962-07-12,0.0402245332363251
1962-07-13,0.0402181814897402
1962-07-16,0.0405574758201519
1962-07-17,0.0406212315610832
1962-07-18,0.0406338295948385
1962-07-19,0.040752780649701
1962-07-20,0.0407222188263747
1962-07-23,0.040676739564274
1962-07-24,0.0407438035303809
1962-07-25,0.0407918292476306
1962-07-26,0.0407129427171935
1962-07-27,0.0405128848187049
1962-07-30,0.0407954675351203
1962-07-31,0.0409830282207058
1962-08-01,0.0409486090104085
1962-08-02,0.0409155432657287
1962-08-03,0.0410064480779431
1962-08-06,0.0410738890199913
1962-08-07,0.0410589809788899
1962-08-08,0.0410247244248434
1962-08-09,0.0407570393954368
1962-08-10,0.0407203521877002
1962-08-13,0.040724005318999
1962-08-14,0.0406770256983302
1962-08-15,0.0407293073502155
1962-08-16,0.0406590410705037
1962-08-17,0.0406885872367078
1962-08-20,0.0406224080667963
1962-08-21,0.0405844382148082
1962-08-22,0.0405772156867072
1962-08-23,0.0406524080993771
1962-08-24,0.0407160547308363
1962-08-27,0.0407512518533617
1962-08-28,0.0407534072084479
1962-08-29,0.0408179100278763
1962-08-30,0.0407618593792294
1962-08-31,0.0406350879951407
1962-09-04,0.0405635872346142
1962-09-05,0.0406685113516243
1962-09-06,0.0410140833690811
